group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 13.0000 1.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0968 0.2506 1.7542 0.0906 0.1145 b 0.2030 2.0042 1.4437 1.4354 0.3146 0.2016 0.1675 0.3736 0.1790 0.1530 0.3649 0.0000 0.0000 
main 13.0000 1.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0991 0.2508 0.7523 0.0906 0.1145 b 0.2380 1.0023 1.1770 1.1686 0.1701 0.2209 0.3613 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 59.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0553 0.2498 1.9987 0.0349 0.0588 b 0.1670 2.2487 1.3712 1.3628 0.3109 0.2794 0.2244 0.1625 0.2301 0.2600 0.2044 0.3270 0.0000 
main 13.0000 2.0000 58.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1680 2.2500 1.0752 1.0668 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 13.0000 2.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.1144 0.2508 1.2538 0.0906 0.1145 b 0.2370 1.5038 1.0449 1.0365 0.1529 0.1911 0.3512 0.3965 0.1621 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 51.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0930 0.2505 1.2523 0.0906 0.1145 b 0.2000 1.5023 1.0766 1.0682 0.3679 0.1606 0.2020 0.3323 0.1895 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0947 0.2496 0.9985 0.0906 0.1145 b 0.1680 1.2485 1.0378 1.0295 0.3641 0.2888 0.1578 0.1879 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 5.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0512 0.2491 0.9963 0.0349 0.0588 b 0.1930 1.2463 1.3008 1.2924 0.1932 0.2638 0.2268 0.3125 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 33.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0955 0.2500 1.4999 0.0906 0.1145 b 0.1660 1.7499 1.3806 1.3723 0.1741 0.2716 0.1679 0.3938 0.3234 0.1692 0.0000 0.0000 0.0000 
main 13.0000 2.0000 46.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.1720 1.2500 1.4872 1.4789 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0907 0.2496 2.2468 0.0906 0.1145 b 0.1630 2.4968 1.1594 1.1511 0.3953 0.1643 0.3113 0.3799 0.1785 0.2119 0.1822 0.2482 0.1753 
main 13.0000 2.0000 26.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0455 0.2489 0.9955 0.0349 0.0588 b 0.2380 1.2455 1.4129 1.4046 0.2186 0.2995 0.2033 0.2741 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.1990 1.0000 1.3719 1.3636 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0537 0.2502 2.2516 0.0349 0.0588 b 0.1860 2.5016 1.4628 1.4545 0.2632 0.3236 0.1696 0.2482 0.3120 0.2241 0.2952 0.1862 0.2295 
main 13.0000 2.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1950 1.5000 1.1204 1.1121 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0554 0.2509 1.2545 0.0349 0.0588 b 0.1910 1.5045 1.0899 1.0816 0.3376 0.2566 0.1901 0.2190 0.2512 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0530 0.2497 1.9975 0.0349 0.0588 b 0.1630 2.2475 1.4737 1.4653 0.1666 0.3165 0.2846 0.2050 0.2714 0.1985 0.2623 0.2926 0.0000 
main 13.0000 2.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0972 0.2511 1.0045 0.0906 0.1145 b 0.2980 1.2545 1.3333 1.3250 0.1769 0.2946 0.1653 0.3677 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 49.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1880 1.5000 1.0125 1.0042 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.2330 1.7500 1.0116 1.0032 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
