group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 11.0000 2.0000 32.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0566 0.2492 1.4954 0.0349 0.0588 b 0.1520 1.7454 1.2149 1.2066 0.3389 0.2120 0.2855 0.2525 0.2260 0.1805 0.0000 0.0000 0.0000 
main 11.0000 2.0000 6.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0942 0.2500 0.9999 0.0906 0.1145 b 0.2050 1.2499 1.3508 1.3425 0.3057 0.1547 0.1872 0.3523 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 41.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0587 0.2500 2.2496 0.0349 0.0588 b 0.2010 2.4996 1.4357 1.4274 0.3567 0.1892 0.2366 0.2803 0.2530 0.1658 0.2798 0.2035 0.2847 
main 11.0000 2.0000 62.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0539 0.2501 2.2507 0.0349 0.0588 b 0.1780 2.5007 1.1349 1.1266 0.2694 0.1993 0.2780 0.2149 0.2703 0.1509 0.2843 0.2505 0.3331 
main 11.0000 2.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2040 1.5000 1.1634 1.1550 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0975 0.2509 1.0036 0.0906 0.1145 b 0.2000 1.2536 1.2339 1.2256 0.3029 0.1709 0.3625 0.1673 0.0000 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 49.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.2140 1.5000 1.4324 1.4241 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 11.0000 2.0000 21.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0908 0.2498 2.2481 0.0906 0.1145 b 0.2310 2.4981 1.2762 1.2678 0.1637 0.2239 0.3923 0.2643 0.1826 0.3783 0.3043 0.1551 0.1837 
main 11.0000 2.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.1052 0.2496 1.9966 0.0906 0.1145 b 0.2250 2.2466 1.3165 1.3081 0.1911 0.3919 0.1745 0.3921 0.3379 0.1513 0.1941 0.1636 0.0000 
main 11.0000 2.0000 37.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.2380 2.2500 1.4216 1.4133 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
