group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 8.0000 2.0000 20.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0553 0.2500 2.2500 0.0349 0.0588 b 0.2010 2.5000 1.4707 1.4624 0.2218 0.2734 0.2278 0.3009 0.3522 0.1956 0.2245 0.2764 0.1774 
main 8.0000 2.0000 56.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0580 0.2505 1.7537 0.0349 0.0588 b 0.1910 2.0037 1.4826 1.4743 0.1835 0.2817 0.3115 0.2026 0.2328 0.3323 0.2092 0.0000 0.0000 
main 8.0000 2.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.2180 2.0000 1.1681 1.1597 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 8.0000 2.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0940 0.2502 2.0019 0.0906 0.1145 b 0.2140 2.2519 1.2938 1.2854 0.1693 0.3790 0.1824 0.2470 0.1992 0.2787 0.1515 0.3948 0.0000 
main 8.0000 2.0000 8.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0469 0.2505 1.2523 0.0349 0.0588 b 0.2200 1.5023 1.2290 1.2206 0.2054 0.2440 0.3004 0.2053 0.2971 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 47.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0550 0.2508 1.0031 0.0349 0.0588 b 0.2410 1.2531 1.4349 1.4266 0.2648 0.3126 0.2458 0.1798 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 29.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0500 0.2500 1.2502 0.0349 0.0588 b 0.3150 1.5002 1.4941 1.4858 0.3143 0.2773 0.1869 0.2169 0.2547 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 11.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0541 0.2504 1.5026 0.0349 0.0588 b 0.2100 1.7526 1.0569 1.0485 0.2990 0.1651 0.3074 0.2257 0.2763 0.2291 0.0000 0.0000 0.0000 
main 8.0000 2.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0931 0.2504 2.0029 0.0906 0.1145 b 0.2750 2.2529 1.3227 1.3144 0.1648 0.1938 0.3928 0.2357 0.3425 0.1796 0.3366 0.1570 0.0000 
main 8.0000 2.0000 33.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0949 0.2508 1.5049 0.0906 0.1145 b 0.2850 1.7549 1.1664 1.1581 0.1589 0.3544 0.1558 0.1830 0.3065 0.3464 0.0000 0.0000 0.0000 
main 8.0000 2.0000 22.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 b 0.2320 1.0000 1.3351 1.3267 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 55.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 b 0.1980 2.0000 1.0845 1.0761 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
main 8.0000 2.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1510 1.7500 1.2990 1.2906 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
main 8.0000 2.0000 36.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0909 0.2502 1.7513 0.0906 0.1145 b 0.1800 2.0013 1.2066 1.1983 0.2721 0.3911 0.2107 0.3457 0.1625 0.2180 0.1511 0.0000 0.0000 
main 8.0000 2.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1123 0.2488 0.7463 0.0906 0.1145 b 0.2220 0.9963 1.4958 1.4875 0.1544 0.2189 0.3730 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 37.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1770 2.2500 1.4467 1.4383 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 8.0000 2.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1123 0.2497 0.7492 0.0906 0.1145 b 0.2130 0.9992 1.2348 1.2265 0.1550 0.3738 0.2203 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 8.0000 2.0000 54.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0965 0.2499 1.4995 0.0906 0.1145 b 0.2270 1.7495 1.2795 1.2711 0.1668 0.3931 0.2105 0.3483 0.2107 0.1701 0.0000 0.0000 0.0000 
main 8.0000 2.0000 9.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0918 0.2505 1.2523 0.0906 0.1145 b 0.2180 1.5023 1.0031 0.9948 0.3681 0.2209 0.1787 0.3252 0.1594 0.0000 0.0000 0.0000 0.0000 
