group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
run 2.0000 2.0000 52.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 m 0.1470 1.7500 1.4374 3.1757 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
run 2.0000 2.0000 11.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0481 0.2504 1.5024 0.0349 0.0588 m 0.1630 1.7524 1.3687 3.1112 0.2270 0.3157 0.1893 0.2961 0.2544 0.2199 0.0000 0.0000 0.0000 
run 2.0000 2.0000 5.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0584 0.2508 1.0031 0.0349 0.0588 m 0.1560 1.2531 1.4641 2.7122 0.2464 0.2086 0.3347 0.2134 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1700 1.0000 1.0418 2.0255 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1080 0.2502 0.7505 0.0906 0.1145 m 0.1420 1.0005 1.0289 2.0259 0.1652 0.3717 0.2136 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 62.0000 10.0000 2.0000 10.0000 9.0000 1.0000 0.0529 0.2503 2.2525 0.0349 0.0588 m 0.1570 2.5025 1.0812 3.5779 0.2674 0.3174 0.2404 0.2939 0.2083 0.2565 0.1669 0.3093 0.1925 
run 2.0000 2.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 m 0.1850 2.2500 1.1622 3.4090 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
run 2.0000 2.0000 19.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 m 0.1930 2.5000 1.2040 3.6924 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
run 2.0000 2.0000 43.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1980 1.0000 1.4070 2.3923 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 m 0.1820 1.7500 1.1598 2.9089 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
run 2.0000 2.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.1033 0.2496 1.2479 0.0906 0.1145 m 0.1660 1.4979 1.1842 2.6734 0.1572 0.3827 0.1579 0.3330 0.2171 0.0000 0.0000 0.0000 0.0000 
run 2.0000 2.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0976 0.2496 2.2461 0.0906 0.1145 m 0.2030 2.4961 1.2830 3.7718 0.1848 0.3762 0.1708 0.2085 0.3613 0.2149 0.1859 0.1507 0.3929 
