group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
run 1.0000 2.0000 33.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.1037 0.2494 1.7459 0.0906 0.1145 m 0.2010 1.9959 1.0545 3.0381 0.3929 0.2722 0.1708 0.2097 0.1508 0.3859 0.1637 0.0000 0.0000 
run 1.0000 2.0000 24.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1054 0.2504 1.0015 0.0906 0.1145 m 0.1610 1.2515 1.0365 2.2770 0.1726 0.3967 0.2580 0.1742 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 2.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0380 0.2491 0.7473 0.0349 0.0588 m 0.1930 0.9973 1.3607 2.3563 0.2083 0.2835 0.2555 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1061 0.2488 0.7463 0.0906 0.1145 m 0.1720 0.9963 1.2516 2.2387 0.1754 0.3704 0.2005 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 41.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0543 0.2490 0.9961 0.0349 0.0588 m 0.1580 1.2461 1.4436 2.6884 0.2395 0.2704 0.3072 0.1789 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 15.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.0930 0.2503 1.7520 0.0906 0.1145 m 0.1290 2.0020 1.4876 3.4778 0.3203 0.1842 0.3240 0.1646 0.2143 0.3897 0.1549 0.0000 0.0000 
run 1.0000 2.0000 32.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0551 0.2498 1.7489 0.0349 0.0588 m 0.1470 1.9989 1.1078 3.0910 0.1848 0.2486 0.2080 0.2450 0.2813 0.3534 0.2278 0.0000 0.0000 
run 1.0000 2.0000 14.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0500 0.2499 1.7496 0.0349 0.0588 m 0.1530 1.9996 1.1903 3.1752 0.3003 0.1657 0.2423 0.2975 0.2529 0.2840 0.2069 0.0000 0.0000 
run 1.0000 2.0000 51.0000 8.0000 1.0000 8.0000 7.0000 2.0000 0.1017 0.2498 1.7488 0.0906 0.1145 m 0.2190 1.9988 1.0753 3.0743 0.1605 0.3686 0.1596 0.1855 0.3969 0.2930 0.1846 0.0000 0.0000 
run 1.0000 2.0000 19.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1500 1.0000 1.2028 2.1922 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 18.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0941 0.2501 2.0010 0.0906 0.1145 m 0.1630 2.2510 1.3134 3.5599 0.1972 0.1668 0.3609 0.1525 0.2655 0.3027 0.3916 0.1638 0.0000 
run 1.0000 2.0000 48.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0908 0.2500 1.4998 0.0906 0.1145 m 0.1770 1.7498 1.4416 3.1756 0.2118 0.1742 0.2328 0.3351 0.3857 0.1602 0.0000 0.0000 0.0000 
run 1.0000 2.0000 31.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 m 0.1610 2.0000 1.4980 3.4924 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
run 1.0000 2.0000 8.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0450 0.2494 1.2471 0.0349 0.0588 m 0.1630 1.4971 1.0511 2.5393 0.1950 0.3058 0.2652 0.2127 0.2683 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 43.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 m 0.1780 1.5000 1.4483 2.9425 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 m 0.2090 2.2500 1.4711 3.7092 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
run 1.0000 2.0000 27.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0944 0.2507 1.2533 0.0906 0.1145 m 0.1430 1.5033 1.0265 2.5287 0.1536 0.3227 0.1614 0.3648 0.2507 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 17.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0461 0.2497 1.9979 0.0349 0.0588 m 0.1960 2.2479 1.2070 3.4402 0.2096 0.3000 0.2341 0.2984 0.1851 0.2428 0.3057 0.2221 0.0000 
run 1.0000 2.0000 42.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0980 0.2508 1.0030 0.0906 0.1145 m 0.1730 1.2530 1.0466 2.2951 0.3843 0.1545 0.2098 0.2544 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 54.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.1052 0.2496 1.9966 0.0906 0.1145 m 0.1770 2.2466 1.3165 3.5556 0.1911 0.3919 0.1745 0.3921 0.3379 0.1513 0.1941 0.1636 0.0000 
run 1.0000 2.0000 40.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 m 0.1890 1.2500 1.4216 2.6590 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 22.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 m 0.1680 1.2500 1.1826 2.4256 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 38.0000 4.0000 0.0000 4.0000 3.0000 1.0000 0.0522 0.2503 0.7509 0.0349 0.0588 m 0.1630 1.0009 1.0767 2.0763 0.1936 0.2963 0.2609 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 21.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.0936 0.2498 0.7494 0.0906 0.1145 m 0.1800 0.9994 1.1098 2.1081 0.3521 0.2288 0.1685 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 35.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0578 0.2504 2.0030 0.0349 0.0588 m 0.1970 2.2530 1.0562 3.2951 0.2211 0.2834 0.2124 0.2955 0.2480 0.1704 0.3532 0.2190 0.0000 
run 1.0000 2.0000 1.0000 4.0000 0.0000 4.0000 3.0000 0.0000 0.0000 0.2500 0.7500 0.0000 0.0000 m 0.1660 1.0000 1.4966 2.4924 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 13.0000 8.0000 1.0000 8.0000 7.0000 0.0000 0.0000 0.2500 1.7500 0.0000 0.0000 m 0.1620 2.0000 1.2201 3.2091 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 
run 1.0000 2.0000 36.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0928 0.2496 1.9965 0.0906 0.1145 m 0.2290 2.2465 1.1650 3.4054 0.3323 0.1860 0.1557 0.3834 0.1620 0.1873 0.3544 0.2354 0.0000 
run 1.0000 2.0000 53.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0427 0.2502 2.0020 0.0349 0.0588 m 0.2420 2.2520 1.0687 3.3107 0.2762 0.2156 0.2613 0.2197 0.2993 0.2662 0.1748 0.2890 0.0000 
run 1.0000 2.0000 45.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0973 0.2498 1.2489 0.0906 0.1145 m 0.1490 1.4989 1.0630 2.5579 0.2306 0.1578 0.3465 0.1581 0.3559 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.0958 0.2495 1.4972 0.0906 0.1145 m 0.1490 1.7472 1.4038 3.1396 0.3096 0.1537 0.1867 0.3097 0.3800 0.1575 0.0000 0.0000 0.0000 
run 1.0000 2.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 m 0.1740 1.7500 1.3839 3.1256 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
run 1.0000 2.0000 25.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 m 0.1660 1.5000 1.2196 2.7090 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 46.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 m 0.1790 1.7500 1.4604 3.2090 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
run 1.0000 2.0000 26.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0509 0.2499 1.2494 0.0349 0.0588 m 0.1690 1.4994 1.0753 2.5750 0.2572 0.3128 0.2637 0.1718 0.2438 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 44.0000 6.0000 0.0000 6.0000 5.0000 1.0000 0.0426 0.2493 1.2467 0.0349 0.0588 m 0.1860 1.4967 1.0242 2.5054 0.2158 0.2776 0.2201 0.3107 0.2225 0.0000 0.0000 0.0000 0.0000 
run 1.0000 2.0000 50.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0513 0.2502 1.7514 0.0349 0.0588 m 0.1840 2.0014 1.1451 3.1435 0.2043 0.2424 0.2953 0.3279 0.2366 0.2663 0.1786 0.0000 0.0000 
