group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 10.0000 2.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.1021 0.2511 1.0044 0.0906 0.1145 b 0.1680 1.2544 1.3478 1.3395 0.1633 0.2560 0.3927 0.1923 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1660 1.5000 1.2243 1.2159 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 38.0000 9.0000 1.0000 9.0000 8.0000 1.0000 0.0555 0.2504 2.0029 0.0349 0.0588 b 0.1380 2.2529 1.1700 1.1617 0.2773 0.2108 0.2405 0.1946 0.3276 0.2637 0.3144 0.1740 0.0000 
main 10.0000 2.0000 46.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.2490 1.2500 1.3221 1.3137 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 28.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.1180 1.5000 1.4552 1.4469 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 27.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0931 0.2494 0.9977 0.0906 0.1145 b 0.2060 1.2477 1.0910 1.0827 0.2159 0.1708 0.2267 0.3843 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 61.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1890 2.5000 1.4014 1.3930 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 10.0000 2.0000 63.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0931 0.2501 2.2508 0.0906 0.1145 b 0.1750 2.5008 1.4335 1.4252 0.3759 0.1665 0.2744 0.1677 0.3421 0.1749 0.3713 0.2271 0.1510 
main 10.0000 2.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.1074 0.2502 1.5014 0.0906 0.1145 b 0.1880 1.7514 1.3533 1.3449 0.1744 0.2384 0.3791 0.1517 0.3880 0.1698 0.0000 0.0000 0.0000 
main 10.0000 2.0000 16.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1390 2.2500 1.0463 1.0380 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 10.0000 2.0000 47.0000 5.0000 0.0000 5.0000 4.0000 1.0000 0.0559 0.2491 0.9963 0.0349 0.0588 b 0.3180 1.2463 1.0439 1.0356 0.3072 0.2324 0.1790 0.2777 0.0000 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 30.0000 6.0000 0.0000 6.0000 5.0000 2.0000 0.0991 0.2492 1.2458 0.0906 0.1145 b 0.1770 1.4958 1.3493 1.3410 0.2041 0.1690 0.3165 0.3891 0.1671 0.0000 0.0000 0.0000 0.0000 
main 10.0000 2.0000 40.0000 10.0000 2.0000 10.0000 9.0000 0.0000 0.0000 0.2500 2.2500 0.0000 0.0000 b 0.1720 2.5000 1.0925 1.0841 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 
main 10.0000 2.0000 35.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0553 0.2500 1.7499 0.0349 0.0588 b 0.2100 1.9999 1.4800 1.4716 0.1981 0.2246 0.3333 0.2594 0.1773 0.3020 0.2552 0.0000 0.0000 
main 10.0000 2.0000 42.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0932 0.2500 2.2503 0.0906 0.1145 b 0.1670 2.5003 1.1136 1.1052 0.1675 0.1931 0.1610 0.2245 0.3869 0.3122 0.1731 0.2333 0.3987 
main 10.0000 2.0000 37.0000 9.0000 1.0000 9.0000 8.0000 0.0000 0.0000 0.2500 2.0000 0.0000 0.0000 b 0.1200 2.2500 1.2759 1.2676 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 
main 10.0000 2.0000 10.0000 7.0000 1.0000 7.0000 6.0000 0.0000 0.0000 0.2500 1.5000 0.0000 0.0000 b 0.1880 1.7500 1.2861 1.2777 0.2500 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 
